finding_id,tree_ordinal,commit,path,file_type,rule,start_line,end_line,redacted_fingerprint,content_sha256,same_as_current_content,nature_supposed,status,action
1,10,1ab112bce8189c54070c38e218783e6835b93a9e,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
264,4,9d40bb4210a76e1fe0574292fc010dd2ae52eb31,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
265,50,7514885bd2382757d61b1616ece754e46221d33e,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
266,50,7514885bd2382757d61b1616ece754e46221d33e,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
267,50,7514885bd2382757d61b1616ece754e46221d33e,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
268,50,7514885bd2382757d61b1616ece754e46221d33e,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
269,50,7514885bd2382757d61b1616ece754e46221d33e,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
270,50,7514885bd2382757d61b1616ece754e46221d33e,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
271,51,db0dd08e19b61d2894cd566eaa4d869f70eb402e,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
272,51,db0dd08e19b61d2894cd566eaa4d869f70eb402e,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
273,51,db0dd08e19b61d2894cd566eaa4d869f70eb402e,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
274,51,db0dd08e19b61d2894cd566eaa4d869f70eb402e,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
275,51,db0dd08e19b61d2894cd566eaa4d869f70eb402e,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
276,51,db0dd08e19b61d2894cd566eaa4d869f70eb402e,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
277,52,57d21b00e7582243b55d07445c5708be324f4986,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
278,52,57d21b00e7582243b55d07445c5708be324f4986,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
279,52,57d21b00e7582243b55d07445c5708be324f4986,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
280,52,57d21b00e7582243b55d07445c5708be324f4986,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
281,52,57d21b00e7582243b55d07445c5708be324f4986,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
282,52,57d21b00e7582243b55d07445c5708be324f4986,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
283,53,51745c916431dc352ad03974a72cf48395ee422f,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
284,53,51745c916431dc352ad03974a72cf48395ee422f,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
285,53,51745c916431dc352ad03974a72cf48395ee422f,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
286,53,51745c916431dc352ad03974a72cf48395ee422f,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
287,53,51745c916431dc352ad03974a72cf48395ee422f,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
288,53,51745c916431dc352ad03974a72cf48395ee422f,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
289,54,dfb020d3f4d0d83d7bfef68d5646aabcf4320ba2,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
290,54,dfb020d3f4d0d83d7bfef68d5646aabcf4320ba2,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
291,54,dfb020d3f4d0d83d7bfef68d5646aabcf4320ba2,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
292,54,dfb020d3f4d0d83d7bfef68d5646aabcf4320ba2,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
293,54,dfb020d3f4d0d83d7bfef68d5646aabcf4320ba2,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
294,54,dfb020d3f4d0d83d7bfef68d5646aabcf4320ba2,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
295,55,861880e56f13866346cf974110a01c8a890b86e2,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
296,55,861880e56f13866346cf974110a01c8a890b86e2,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
297,55,861880e56f13866346cf974110a01c8a890b86e2,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
298,55,861880e56f13866346cf974110a01c8a890b86e2,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
299,55,861880e56f13866346cf974110a01c8a890b86e2,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
300,55,861880e56f13866346cf974110a01c8a890b86e2,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
301,56,5e174dba6dddc35865f5bd943383d988ea12170c,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
302,56,5e174dba6dddc35865f5bd943383d988ea12170c,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
303,56,5e174dba6dddc35865f5bd943383d988ea12170c,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
304,56,5e174dba6dddc35865f5bd943383d988ea12170c,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
305,56,5e174dba6dddc35865f5bd943383d988ea12170c,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
306,56,5e174dba6dddc35865f5bd943383d988ea12170c,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
307,57,b4a04e4b9b489c22f3a86986c6faa1cbb9bf77c5,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
308,57,b4a04e4b9b489c22f3a86986c6faa1cbb9bf77c5,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
309,57,b4a04e4b9b489c22f3a86986c6faa1cbb9bf77c5,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
310,57,b4a04e4b9b489c22f3a86986c6faa1cbb9bf77c5,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
311,57,b4a04e4b9b489c22f3a86986c6faa1cbb9bf77c5,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
312,57,b4a04e4b9b489c22f3a86986c6faa1cbb9bf77c5,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
